Employee_ID,Department,Gender,Age,Job_Title,Hire_Date,Years_At_Company,Education_Level,Performance_Score,Monthly_Salary,Work_Hours_Per_Week,Projects_Handled,Overtime_Hours,Sick_Days,Remote_Work_Frequency,Team_Size,Training_Hours,Promotions,Employee_Satisfaction_Score,Resigned
2243,Operations,Male,38,Manager,2016-12-19,10,Bachelor,4,59032.99,50,25,19,4,25,4,33,0,4.79,False
2244,Operations,Female,26,Lead,2022-02-27,8,Bachelor,3,47048.91,60,25,0,1,100,5,27,0,1.36,False
2245,Legal,Female,34,Associate,2021-12-02,2,Diploma,2,32762.04,39,25,20,3,100,13,51,1,1.98,True
2246,Legal,Male,41,Executive,2021-06-30,6,MBA,4,47839.74,35,24,0,0,0,3,61,1,2.56,False
2247,Operations,Male,30,Associate,2023-05-10,7,Bachelor,4,57288.7,40,17,4,10,100,5,42,2,1.53,True
2248,Operations,Female,26,Lead,2022-01-18,1,MBA,4,32919.33,35,20,6,4,0,3,17,2,3.33,False
2249,Sales,Male,29,Developer,2020-09-13,7,Diploma,4,54105.24,58,25,7,2,75,5,32,1,4.3,False
2250,HR,Male,25,Lead,2020-05-23,8,Diploma,3,53645.74,58,25,13,5,75,7,24,0,4.57,False
2251,Marketing,Female,34,Executive,2023-01-01,4,Bachelor,4,41974.4,37,20,7,5,75,14,22,1,2.06,False
2252,HR,Female,28,Executive,2020-03-09,1,MBA,3,33833.42,54,25,9,5,100,10,16,2,1.95,False
2253,Sales,Male,21,Manager,2017-11-24,3,Bachelor,3,38872.46,55,25,2,10,50,13,63,1,4.14,False
2254,Sales,Male,27,Analyst,2018-07-23,4,Bachelor,4,45936.04,49,25,4,1,100,12,74,2,3.2,False
2255,Legal,Male,27,Associate,2019-07-05,0,MBA,3,27479.06,58,25,6,8,25,4,22,0,4.81,False
2256,Sales,Male,35,Developer,2024-09-22,9,Diploma,2,52212.61,51,25,11,0,0,5,11,1,2.11,False
2257,Legal,Male,35,Manager,2022-12-19,6,Diploma,4,52758.55,39,23,20,6,50,4,54,0,4.38,False
2258,HR,Female,32,Developer,2019-01-16,2,Master,3,34100.83,36,22,14,5,75,4,30,0,1.87,False
2259,Sales,Female,34,Associate,2019-07-21,10,MBA,3,55516.5,58,25,5,4,50,7,67,0,4.9,False
2260,HR,Male,31,Executive,2015-03-16,3,Master,4,47782.38,40,22,17,2,75,14,75,3,1.72,True
2261,Operations,Female,36,Analyst,2025-04-20,10,Master,4,65389.54,57,25,14,7,0,8,79,2,2.25,True
2262,Operations,Male,25,Analyst,2017-11-07,10,Master,3,69534.58,48,19,14,2,0,11,19,3,4.49,False
2263,Sales,Male,40,Associate,2022-06-21,9,Bachelor,5,55330.13,52,25,4,3,25,8,57,1,1.52,False
2264,IT,Female,22,Developer,2017-01-20,5,PhD,3,45888.85,45,15,15,7,0,6,30,1,1.79,False
2265,Marketing,Female,24,Developer,2020-09-13,10,Diploma,4,59686.32,41,18,10,3,75,3,13,0,2.86,True
2266,Marketing,Female,35,Lead,2021-06-09,2,MBA,3,41064.47,50,25,13,3,50,3,30,1,2.05,False
2267,Legal,Male,32,Analyst,2021-03-23,8,PhD,3,57924.15,53,25,17,0,0,13,38,3,3.4,False
2268,Sales,Male,30,Associate,2022-03-14,0,MBA,3,29156.06,57,25,6,8,75,6,50,0,1.86,False
2269,Sales,Male,37,Associate,2023-12-21,10,Diploma,4,61975.21,35,23,2,8,50,11,62,1,4.43,False
2270,IT,Female,41,Developer,2018-08-21,5,MBA,4,45937.67,57,25,0,9,75,12,9,0,4.22,False
2271,Legal,Female,30,Executive,2024-06-14,5,PhD,3,40416.95,44,21,12,1,75,10,42,0,2.54,False
2272,Marketing,Female,36,Associate,2025-09-17,9,Diploma,5,69002.06,54,25,16,2,75,3,79,1,4.4,False
2273,HR,Male,32,Lead,2023-10-07,1,Diploma,3,24327.12,48,25,17,6,0,7,75,0,1.96,False
2274,Sales,Female,22,Developer,2023-10-25,2,Diploma,3,33731.86,56,25,10,6,75,6,13,0,4.41,False
2275,Sales,Female,32,Associate,2025-12-04,9,PhD,4,59110.59,50,25,10,0,100,12,70,1,2.55,False
2276,Operations,Male,37,Developer,2024-12-03,6,Diploma,4,47199.05,50,20,14,1,25,6,74,0,2.15,False
2277,Legal,Male,28,Analyst,2021-07-26,1,PhD,3,33066.01,38,20,12,6,75,4,62,3,2.4,False
2278,IT,Female,39,Developer,2019-08-31,0,PhD,3,29696.54,49,24,11,10,50,6,62,3,1.49,False
2279,IT,Female,32,Lead,2020-10-04,0,Master,3,26908.19,54,18,19,5,75,12,13,0,1.77,False
2280,HR,Male,37,Lead,2015-07-27,0,MBA,3,25581.79,39,20,16,8,75,3,22,1,3.61,False
2281,Marketing,Female,31,Executive,2015-06-29,0,PhD,3,29473.81,43,23,8,5,75,11,54,3,3.54,False
2282,Marketing,Male,31,Executive,2023-03-23,6,Bachelor,4,49023.51,42,23,4,1,100,12,68,1,4.47,False
2283,Marketing,Female,34,Executive,2022-01-24,10,PhD,3,59001.21,45,21,5,10,75,12,43,0,2.47,True
2284,Legal,Male,23,Manager,2026-01-07,1,Master,3,34893.49,46,25,0,4,25,11,68,1,1.56,True
2285,HR,Male,28,Lead,2019-06-26,2,Diploma,4,36279.87,45,20,20,5,75,3,61,0,1.1,False
2286,Operations,Male,37,Developer,2016-09-07,10,MBA,4,63117.17,36,17,10,6,25,12,24,0,2.52,False
2287,IT,Female,31,Analyst,2024-01-05,1,Bachelor,4,44522.06,60,25,4,9,75,6,53,3,2.31,True
2288,Sales,Female,28,Analyst,2015-01-23,7,Master,4,53270.38,47,20,10,6,75,11,59,2,3.11,True
2289,Finance,Male,33,Associate,2016-11-01,8,Diploma,5,60471.19,57,23,10,0,75,9,35,0,2.12,False
2290,HR,Male,42,Executive,2023-09-05,5,Diploma,3,41635.25,44,23,8,0,50,12,32,3,4.34,False
2291,Finance,Female,21,Associate,2022-05-03,9,Diploma,4,66461.78,39,24,20,7,25,4,49,3,3.34,False
2292,Finance,Female,31,Executive,2020-03-27,4,MBA,4,46112.48,51,22,17,4,75,11,28,3,1.37,True
2293,Sales,Male,29,Developer,2025-12-28,5,Bachelor,3,43600.32,54,25,10,6,25,6,19,1,3.47,False
2294,Finance,Female,25,Lead,2019-10-07,1,Bachelor,3,34876.06,54,25,13,7,50,14,28,2,4.13,False
2295,Legal,Male,43,Executive,2022-07-10,3,MBA,4,44813.25,39,16,13,4,75,10,53,3,1.64,False
2296,Legal,Male,29,Developer,2023-04-12,7,PhD,3,54518.34,41,25,8,1,25,9,42,3,4.89,False
2297,Marketing,Male,37,Lead,2021-08-06,4,MBA,4,35390.87,57,25,14,0,50,3,70,0,1.92,False
2298,Marketing,Male,23,Developer,2021-12-13,10,Diploma,4,56358.83,54,19,6,3,25,11,27,0,1.42,False
2299,Finance,Female,22,Lead,2018-06-21,10,Diploma,3,66879.29,58,25,5,10,25,9,41,2,4.33,False
2300,Legal,Female,21,Executive,2015-01-29,6,PhD,5,46124.05,59,25,19,4,75,12,65,0,3.85,False
2301,Finance,Male,36,Developer,2024-11-24,8,Diploma,3,51675.92,48,18,18,5,50,5,69,2,1.95,False
2302,Marketing,Male,45,Manager,2021-06-07,6,Bachelor,2,49296.2,60,25,12,7,75,11,8,1,2.99,False
2303,Operations,Female,37,Manager,2023-02-02,7,Master,4,48119.33,49,18,0,8,100,10,78,0,1.86,False
2304,IT,Female,29,Analyst,2022-04-16,2,PhD,4,44701.54,39,22,4,8,75,6,73,3,4.79,False
2305,Legal,Female,27,Manager,2018-01-18,7,PhD,3,50551.7,43,21,11,7,25,13,35,0,4.45,False
2306,IT,Female,32,Analyst,2017-09-25,2,PhD,4,40520.75,60,25,2,2,25,10,68,0,2.27,False
2307,IT,Female,33,Lead,2020-04-22,4,Master,3,45383.7,44,19,7,0,50,14,8,3,3.12,True
2308,HR,Female,21,Associate,2015-03-22,0,MBA,4,35348.31,38,24,17,6,25,14,69,3,1.24,False
2309,Legal,Male,41,Manager,2023-08-14,0,MBA,3,28963.2,58,25,7,1,0,9,30,2,4.7,False
2310,Finance,Female,30,Manager,2019-07-09,7,PhD,3,56952.44,56,25,6,10,100,11,37,2,3.97,True
2311,Sales,Female,36,Executive,2022-10-14,4,PhD,4,51348.62,60,25,0,9,75,14,59,3,3.01,False
2312,Legal,Male,43,Manager,2023-02-12,8,PhD,4,62597.09,37,19,18,4,25,8,50,2,1.37,False
2313,IT,Female,41,Associate,2019-04-01,7,PhD,3,57756.63,42,24,16,6,50,3,38,3,1.33,False
2314,Legal,Male,25,Executive,2025-03-15,6,Bachelor,4,55333.11,51,25,1,5,75,6,68,3,3.85,False
2315,Operations,Female,25,Executive,2020-05-05,2,MBA,4,40285.67,35,16,8,1,25,13,71,3,1.53,False
2316,Sales,Female,21,Manager,2018-06-03,0,Master,3,30557.49,51,25,14,4,0,9,15,1,1.15,False
2317,IT,Male,38,Executive,2015-07-22,1,Bachelor,4,39499.92,60,25,14,2,75,10,57,1,1.96,False
2318,Finance,Female,21,Developer,2020-07-20,1,Master,2,28572.2,43,23,20,7,50,8,27,3,1.22,False
2319,Finance,Male,34,Manager,2018-07-14,3,Diploma,3,44385.53,46,25,9,3,50,11,26,1,2.56,False
2320,Sales,Male,27,Developer,2016-08-07,3,Diploma,3,47275.51,60,24,5,1,75,4,51,2,4.74,True
2321,Legal,Female,31,Analyst,2022-12-08,7,MBA,4,45803.52,50,21,12,3,0,14,76,1,2.14,False
2322,Sales,Male,27,Lead,2022-09-06,7,MBA,3,49059.85,43,21,11,2,75,7,48,1,3.63,False
2323,Finance,Female,27,Analyst,2018-11-17,6,Diploma,4,52263.61,49,25,4,5,100,12,45,3,1.76,False
2324,Marketing,Male,37,Manager,2025-01-07,8,Diploma,2,57979.79,44,21,12,7,75,10,11,3,3.36,False
2325,Marketing,Female,33,Analyst,2015-04-19,7,Diploma,4,50082.41,52,25,6,2,0,4,38,0,2.22,False
2326,HR,Male,30,Lead,2016-02-01,7,Master,4,56781.5,36,22,1,1,0,3,35,3,3.54,False
2327,Sales,Male,35,Manager,2015-06-26,0,Diploma,2,31851.9,60,25,10,7,0,10,55,1,2.49,False
2328,Sales,Male,24,Analyst,2020-01-21,0,MBA,3,32735.88,42,25,9,5,50,9,12,1,2.41,False
2329,Legal,Male,33,Manager,2024-04-01,5,Bachelor,5,48950.18,49,13,10,7,0,8,71,0,3.04,False
2330,HR,Female,26,Manager,2025-09-11,4,Bachelor,3,40554.94,41,12,17,5,50,7,15,1,3.05,False
2331,Finance,Female,31,Developer,2024-02-26,2,Master,4,37134.93,60,25,10,0,50,4,77,0,3.68,False
2332,Legal,Male,32,Associate,2020-04-24,1,Diploma,4,38364.66,37,22,5,3,75,6,50,3,3.47,False
2333,Legal,Female,37,Developer,2024-01-14,3,Bachelor,3,37399.88,49,12,18,7,100,11,28,1,2.25,False
2334,Sales,Male,26,Analyst,2021-02-02,4,Bachelor,4,47337.06,55,23,3,9,100,9,76,1,4.52,False
2335,Sales,Male,30,Developer,2021-07-09,1,PhD,3,30921.64,37,21,14,6,75,3,47,2,3.41,False
2336,Legal,Female,21,Executive,2016-04-11,9,Bachelor,3,62206.54,39,25,2,8,75,8,21,3,2.65,False
2337,Marketing,Female,31,Analyst,2018-06-03,7,Bachelor,4,53839.55,42,19,10,2,100,6,42,2,4.86,False
2338,HR,Female,38,Associate,2025-07-16,9,Master,4,68252.98,41,21,16,4,0,5,59,3,4.28,False
2339,Operations,Male,44,Analyst,2019-12-25,10,Master,4,60493.18,36,16,3,3,25,7,34,2,2.84,False
2340,Operations,Female,31,Associate,2015-05-18,6,Diploma,3,57005.82,59,25,19,0,100,3,20,3,2.1,False
2341,Legal,Female,23,Analyst,2015-01-09,2,Diploma,3,41431.58,52,25,2,9,100,14,45,3,4.98,False
2342,IT,Male,37,Manager,2020-06-25,2,PhD,4,34292.31,47,19,13,9,100,14,70,1,4.5,True
2343,IT,Male,30,Lead,2016-01-17,0,Diploma,4,38108.62,44,21,2,2,0,14,64,0,1.38,False
2344,Sales,Male,33,Analyst,2018-10-06,1,MBA,2,32045.55,59,25,6,9,50,4,14,3,4.74,False
2345,Finance,Male,35,Manager,2023-04-06,2,Bachelor,3,41838.42,50,21,6,0,100,5,47,2,2.93,False
2346,Finance,Female,35,Associate,2022-08-17,9,MBA,5,63534.82,36,18,17,0,75,3,63,3,4.71,False
2347,Finance,Female,22,Analyst,2022-09-04,4,MBA,3,44782.93,38,23,14,7,50,6,35,3,3.1,False
2348,Operations,Male,33,Analyst,2024-07-19,5,Diploma,2,43678.6,46,25,12,10,100,3,17,2,1.68,False
2349,Finance,Male,24,Lead,2021-07-17,9,MBA,4,59591.48,48,25,12,2,0,10,57,0,1.1,False
2350,Sales,Male,36,Developer,2022-12-20,0,Diploma,3,34190.09,46,22,3,10,0,9,21,3,2.97,False
2351,HR,Male,41,Executive,2020-09-30,0,PhD,3,27684.05,35,15,1,9,25,10,24,2,4.49,True
2352,Finance,Male,34,Manager,2017-10-02,9,PhD,3,62864.58,38,12,19,5,0,3,43,3,1.58,False
2353,Legal,Male,21,Associate,2015-04-26,2,PhD,3,44301.11,37,20,1,0,75,10,43,2,2.24,False
2354,Legal,Female,36,Manager,2017-09-13,5,MBA,3,50326.28,37,25,5,3,0,10,51,3,1.08,True
2355,IT,Male,29,Developer,2023-07-05,7,Diploma,4,49653.58,56,25,0,5,25,11,48,0,1.77,False
2356,Legal,Female,37,Lead,2019-10-30,10,PhD,4,65344.55,59,25,12,3,100,8,80,0,3.41,False
2357,Operations,Male,43,Associate,2019-01-08,1,MBA,3,27933.05,48,23,19,2,75,5,43,0,4.89,True
2358,Marketing,Male,38,Lead,2025-01-25,0,Bachelor,3,34342.77,57,25,17,0,25,9,11,3,4.93,True
2359,Legal,Female,28,Executive,2017-06-10,1,PhD,3,31718.59,50,23,16,4,100,11,46,0,1.24,False
2360,Finance,Female,22,Manager,2024-02-23,2,Bachelor,4,37549.55,40,25,15,6,100,7,60,1,2.52,False
2361,Marketing,Male,31,Manager,2015-05-02,8,MBA,5,57507.56,47,21,12,0,0,4,30,2,4.76,True
2362,IT,Male,26,Analyst,2018-03-24,3,MBA,3,42482.86,45,25,14,5,100,11,30,3,4.29,False
2363,IT,Male,41,Executive,2024-12-03,9,PhD,4,68171.58,48,21,12,7,100,6,79,3,3.94,False
2364,Finance,Male,37,Manager,2026-02-12,1,MBA,3,31657.46,47,21,8,0,100,5,37,0,2.93,False
2365,Sales,Male,26,Executive,2017-09-18,0,Diploma,2,26628.25,37,10,16,10,50,4,27,0,4.28,True
2366,IT,Male,37,Executive,2019-03-15,1,Bachelor,3,30005.5,48,20,14,3,0,3,12,0,3.92,False
2367,Operations,Female,28,Manager,2017-06-12,6,MBA,4,52979.71,38,19,9,2,100,13,22,1,2.03,False
2368,HR,Female,37,Manager,2022-11-13,6,MBA,4,51897.62,53,25,12,2,0,9,67,2,1.01,False
2369,Marketing,Female,29,Executive,2019-12-31,1,PhD,4,42000.01,44,25,13,2,0,13,74,3,2.42,False
2370,Finance,Male,36,Lead,2017-09-17,3,MBA,3,33698.9,57,22,18,10,25,3,43,0,3.87,True
2371,IT,Female,27,Associate,2015-07-04,8,Bachelor,4,57428.41,58,25,20,1,50,3,29,2,4.33,True
2372,IT,Male,21,Analyst,2016-09-06,5,Bachelor,4,57457.54,56,25,16,2,50,14,62,2,2.72,False
2373,IT,Male,23,Developer,2022-01-30,5,PhD,2,37412.26,39,20,11,8,0,8,12,1,2.3,False
2374,HR,Female,28,Executive,2019-08-07,1,MBA,3,35654.25,48,24,4,4,0,7,39,3,2.32,False
2375,Legal,Male,31,Analyst,2020-03-16,7,Bachelor,3,47348.32,54,25,18,1,25,14,16,0,1.09,False
2376,Operations,Male,21,Analyst,2016-08-21,10,MBA,4,65742.66,59,25,5,5,75,10,39,2,2.27,True
2377,Finance,Male,30,Analyst,2016-08-13,0,PhD,3,28870.23,37,6,1,4,25,8,79,1,4.17,False
2378,Operations,Female,36,Analyst,2023-12-17,5,MBA,3,51056.52,42,25,10,2,25,3,57,3,2.33,False
2379,Finance,Female,36,Manager,2016-01-08,2,Diploma,3,34021.01,38,16,9,2,0,6,35,0,2.09,False
2380,Finance,Female,28,Lead,2017-05-21,3,MBA,3,44505.07,41,14,3,3,25,4,21,3,4.63,True
2381,Legal,Male,21,Executive,2024-11-10,1,PhD,4,38565.67,35,21,11,10,75,7,80,2,2.91,False
2382,Marketing,Female,46,Executive,2016-11-18,5,Diploma,3,47513.26,52,25,7,0,50,12,11,2,3.19,False
2383,Finance,Female,22,Executive,2025-09-01,2,Master,3,31753.79,37,12,20,1,75,13,71,1,1.8,True
2384,IT,Female,31,Lead,2016-08-11,7,MBA,3,54554.69,50,23,6,4,75,12,12,3,3.6,False
2385,Marketing,Female,41,Developer,2016-07-01,3,Master,3,40537.2,58,25,8,3,0,5,6,2,2.79,False
2386,Marketing,Female,29,Associate,2025-06-19,4,MBA,3,44859.36,38,22,11,10,100,6,20,3,4.85,False
2387,Finance,Female,31,Developer,2015-10-23,1,Bachelor,3,28518.52,38,18,6,6,50,14,25,0,3.78,False
2388,Operations,Female,28,Executive,2024-03-27,5,PhD,3,45711.09,56,22,14,10,50,4,73,1,4.07,False
2389,IT,Female,31,Associate,2021-08-06,10,Diploma,4,61678.06,42,25,11,6,25,13,78,0,2.88,False
2390,Legal,Male,34,Lead,2016-11-30,5,Master,5,44841.58,41,14,16,4,0,14,77,0,2.1,False
2391,Legal,Male,32,Developer,2018-02-08,4,Diploma,3,48728.03,57,22,7,3,50,4,80,3,3.83,False
2392,Sales,Male,25,Developer,2017-10-06,7,Bachelor,3,51424.45,40,25,15,8,100,8,34,2,2.39,False
2393,Marketing,Female,36,Associate,2021-06-24,6,Diploma,3,55379.1,39,25,8,4,50,9,19,3,2.07,False
2394,Finance,Male,39,Lead,2019-06-23,3,Bachelor,3,44784.41,51,25,11,9,75,7,26,3,2.43,False
2395,Legal,Female,22,Manager,2025-12-11,4,PhD,4,53569.45,50,24,8,6,50,7,65,3,3.91,False
2396,Legal,Female,24,Analyst,2018-10-19,8,Master,4,55835.57,60,25,14,2,75,9,18,1,3.14,False
2397,Sales,Female,31,Associate,2020-10-14,0,Diploma,2,31248.53,39,19,8,7,25,13,31,2,1.04,False
2398,HR,Female,33,Analyst,2025-11-09,4,Bachelor,4,45526.71,38,24,10,9,25,13,66,2,2.08,False
2399,Operations,Male,38,Developer,2020-08-27,10,MBA,4,55693.25,46,25,17,2,75,11,76,0,4.12,False
2400,Operations,Male,33,Developer,2022-07-30,9,Master,2,63619.27,50,21,7,8,75,10,7,2,4.67,False
2401,Marketing,Female,28,Analyst,2019-07-20,9,MBA,5,58589.14,48,22,16,5,75,6,59,1,2.05,False
2402,Finance,Female,39,Lead,2025-01-25,3,Bachelor,4,42625.42,40,23,4,0,0,6,39,2,4.27,False
2403,Legal,Male,32,Associate,2024-09-26,9,Diploma,3,59544.15,50,25,10,3,0,8,21,1,3.72,False
2404,Sales,Female,36,Developer,2021-07-19,2,Master,3,35984.04,59,25,15,3,100,14,11,2,2.48,False
2405,Finance,Male,26,Developer,2019-05-30,9,Diploma,2,52736.32,56,25,18,4,100,6,44,1,2.83,False
2406,Sales,Female,34,Lead,2025-12-02,3,Bachelor,3,42891.71,41,22,17,4,75,7,67,1,4.68,False
2407,Legal,Female,35,Associate,2016-06-28,0,Bachelor,4,28621.23,46,24,16,10,0,3,52,1,3.44,False
2408,IT,Female,46,Lead,2017-05-03,0,MBA,2,31435.98,51,21,3,10,100,5,14,3,3.1,False
2409,Marketing,Female,27,Lead,2019-03-23,8,Master,3,56357.16,60,25,12,2,50,9,17,1,1.07,False
2410,Sales,Female,35,Manager,2022-04-29,7,Master,4,54716.94,36,13,12,6,75,9,65,1,3.73,False
2411,Operations,Male,37,Executive,2021-07-23,8,Diploma,3,52355.04,40,17,16,8,50,6,59,1,4.47,False
2412,IT,Female,35,Manager,2024-01-31,2,Master,3,35840.72,43,21,12,9,75,13,14,2,4.82,False
2413,HR,Male,29,Analyst,2020-06-22,6,Diploma,3,55292.57,41,20,6,5,25,10,30,3,1.3,False
2414,Operations,Male,30,Associate,2018-05-21,4,PhD,3,45498.43,54,20,4,4,0,4,53,0,4.49,True
2415,Operations,Male,32,Analyst,2020-10-30,6,Bachelor,4,49559.46,43,18,11,1,0,7,27,2,1.16,False
2416,HR,Female,34,Associate,2020-06-04,3,Master,4,43933.38,39,20,10,9,100,14,77,3,3.22,True
2417,Marketing,Male,40,Developer,2023-05-03,9,Diploma,4,54277.96,44,25,7,9,100,10,73,0,4.61,False
2418,Finance,Female,35,Manager,2020-02-21,2,PhD,4,43587.32,45,19,2,1,25,8,59,2,4.53,False
2419,HR,Male,24,Lead,2022-09-12,8,Diploma,5,55895.34,54,24,4,6,100,3,79,3,2.46,False
2420,IT,Male,21,Associate,2026-03-29,10,MBA,2,58024.1,40,25,15,10,75,12,5,0,1.59,False
2421,Finance,Male,31,Analyst,2021-08-20,9,MBA,4,60303.06,51,17,3,6,75,4,33,1,1.54,False
2422,IT,Female,31,Lead,2025-03-11,10,Bachelor,5,69282.88,46,18,20,0,50,6,78,1,4.42,False
2423,Sales,Male,35,Lead,2017-10-22,9,Master,4,63556.71,53,25,7,7,100,6,48,2,4.39,False
2424,Sales,Male,31,Lead,2018-04-13,8,Bachelor,4,52669.78,58,24,20,10,75,3,63,1,1.14,False
2425,Finance,Male,25,Lead,2015-08-01,7,MBA,4,54624.34,40,22,5,1,50,3,70,2,4.98,False
2426,IT,Female,27,Executive,2016-02-22,10,Bachelor,4,61079.53,59,25,8,3,0,6,26,0,3.54,False
2427,Legal,Female,29,Lead,2021-08-01,3,Bachelor,3,45600.1,37,21,16,1,75,12,27,3,4.18,True
2428,HR,Female,24,Associate,2021-09-07,2,Diploma,3,36860.92,56,25,20,1,25,14,12,2,1.14,False
2429,IT,Male,27,Lead,2016-05-14,5,Master,3,48769.1,55,25,10,0,0,11,69,3,3.1,False
2430,Legal,Female,31,Developer,2025-08-07,0,PhD,3,25040.1,40,23,10,0,0,9,59,1,3.99,False
2431,Finance,Female,28,Manager,2025-05-20,7,Bachelor,4,56734.81,42,20,19,4,0,7,72,1,1.8,False
2432,Sales,Male,33,Associate,2018-10-31,3,Bachelor,2,39022.96,53,25,5,9,100,5,28,1,4.4,True
2433,HR,Female,34,Executive,2023-10-10,7,Bachelor,2,41719.62,40,19,20,9,25,11,19,0,2.12,False
2434,Sales,Male,34,Executive,2019-09-22,2,PhD,3,33450.85,36,21,12,7,0,5,52,0,2.37,True
2435,Marketing,Male,32,Executive,2017-09-11,10,Master,4,65467.25,49,25,2,7,75,14,34,3,4.24,False
2436,Sales,Female,28,Developer,2024-12-14,1,Master,4,36616.44,53,25,9,8,75,8,56,2,2.53,False
2437,Operations,Male,24,Associate,2024-05-10,3,Master,4,35360.13,49,25,20,7,0,3,74,0,2.94,False
2438,Sales,Female,36,Developer,2018-12-10,10,Bachelor,3,62436.01,41,20,0,0,0,5,19,0,4.52,False
2439,Marketing,Male,33,Executive,2025-05-24,1,PhD,4,38153.87,48,20,9,2,25,5,68,1,2.83,False
2440,Sales,Female,36,Associate,2018-11-04,2,Diploma,3,36207.76,56,25,12,0,0,11,49,1,3.85,True
2441,Legal,Female,27,Lead,2022-08-26,2,MBA,4,34414.24,59,25,17,0,100,8,62,0,3.97,False
2442,Finance,Female,31,Analyst,2017-10-24,3,Bachelor,3,39459.0,54,25,1,5,50,10,28,0,1.69,False
2443,Finance,Male,22,Analyst,2015-12-30,2,Master,2,40326.8,59,25,20,5,25,10,25,2,1.9,False
2444,IT,Female,32,Manager,2025-03-19,0,Master,4,38074.33,55,25,12,0,75,10,54,2,1.87,False
2445,Legal,Male,25,Analyst,2015-02-08,8,MBA,3,58029.33,37,17,9,0,25,14,13,1,4.09,False
2446,HR,Female,25,Associate,2024-03-21,7,Bachelor,3,50791.71,36,11,3,2,100,14,15,0,3.93,False
2447,IT,Female,30,Associate,2023-03-24,9,PhD,2,49204.03,50,21,17,2,100,5,5,1,4.36,False
2448,HR,Male,28,Executive,2025-05-10,5,Bachelor,4,41710.54,42,25,20,8,75,11,44,1,2.16,False
2449,Finance,Female,29,Developer,2023-01-25,0,PhD,3,30365.3,58,25,18,3,25,9,12,0,4.53,False
2450,Sales,Female,27,Associate,2017-10-07,1,Bachelor,4,31740.44,60,25,20,6,0,10,57,1,4.54,False
2451,Legal,Male,35,Executive,2022-07-11,6,PhD,3,55780.74,49,25,4,7,25,4,19,3,2.85,False
2452,Operations,Female,35,Executive,2016-06-03,2,Master,3,35648.7,56,25,8,4,50,4,29,0,4.66,True
2453,IT,Female,33,Associate,2018-04-30,2,PhD,4,36426.3,39,18,5,4,75,7,72,1,1.56,False
2454,HR,Male,33,Manager,2019-04-07,0,Bachelor,3,32648.31,60,25,13,0,100,14,22,2,4.82,False
2455,Sales,Female,29,Developer,2018-02-11,3,PhD,4,38926.95,38,22,19,9,75,13,56,0,4.29,True
2456,HR,Male,43,Manager,2026-01-05,10,Diploma,4,60274.11,41,22,3,0,0,11,12,0,3.64,False
2457,Marketing,Female,38,Analyst,2025-10-22,8,PhD,3,61784.22,56,25,19,5,25,10,37,3,3.52,False
2458,IT,Male,30,Associate,2018-01-06,3,Master,3,38483.56,52,20,13,6,75,7,15,1,3.89,False
2459,HR,Male,33,Developer,2025-04-21,5,Master,4,43602.97,54,25,0,9,50,9,35,0,2.71,False
2460,Marketing,Male,22,Manager,2026-02-10,0,MBA,3,23649.09,42,23,8,6,25,9,67,0,2.11,False
2461,Legal,Male,25,Executive,2024-01-12,8,PhD,3,56645.27,56,25,19,10,50,12,5,2,4.64,True
2462,Operations,Female,36,Executive,2020-10-25,9,Diploma,4,54461.83,57,25,20,4,25,9,27,0,4.07,False
2463,Marketing,Female,41,Developer,2023-05-18,5,MBA,3,44772.19,41,22,20,4,50,10,24,1,4.49,False
2464,Operations,Male,40,Manager,2023-07-10,6,Master,3,47393.36,49,25,20,0,0,5,10,1,1.83,False
2465,Operations,Male,29,Lead,2018-07-26,5,Master,4,41945.72,50,21,12,8,25,5,40,1,1.05,False
2466,Operations,Female,32,Analyst,2020-06-12,6,PhD,3,45568.8,56,25,3,8,50,7,25,1,1.74,False
2467,Finance,Female,26,Manager,2017-02-23,1,MBA,3,39206.47,51,25,19,5,75,3,56,2,3.63,False
2468,Operations,Male,29,Executive,2021-06-04,4,PhD,2,30381.97,45,18,13,7,75,13,19,0,1.79,False
2469,HR,Male,39,Associate,2024-07-19,4,Diploma,4,39877.53,53,25,5,4,100,11,58,0,3.15,False
2470,Finance,Female,31,Lead,2020-10-25,7,MBA,4,55898.35,44,25,11,5,75,12,39,0,1.81,False
2471,Sales,Male,27,Analyst,2019-09-25,6,PhD,3,50859.03,49,22,20,7,75,4,33,0,2.07,False
2472,Sales,Male,30,Associate,2019-03-07,3,Diploma,4,46062.51,57,25,3,10,75,9,74,1,1.37,False
2473,Marketing,Female,23,Associate,2021-06-21,2,Master,4,35070.41,43,21,17,0,0,4,33,2,4.69,False
2474,HR,Male,39,Manager,2017-02-18,6,MBA,4,49780.91,58,25,8,10,0,4,78,0,1.11,True
2475,Sales,Male,37,Manager,2017-07-12,7,PhD,4,49313.29,59,25,12,1,50,11,77,0,3.39,True
2476,Sales,Female,38,Executive,2020-07-05,2,Diploma,4,43914.84,45,19,10,2,0,12,64,2,2.31,False
2477,Marketing,Female,21,Developer,2025-02-09,10,PhD,3,58850.22,50,22,20,0,75,11,21,2,3.08,False
2478,Finance,Male,30,Executive,2022-11-27,4,Diploma,5,48888.85,59,25,1,8,50,5,46,1,4.63,False
